9,"Kruszewiec Tomaszów Mazowiecki County"," Kruszewiec [kruˈʂɛvjɛt͡s] is a village in the administrative district of Gmina Lubochnia within Tomaszów Mazowiecki County Łódź Voivodeship in central Poland. It lies approximately 5 kilometres (3 mi) south-west of Lubochnia 8 km (5 mi) north of Tomaszów Mazowiecki and 44 km (27 mi) south-east of the regional capital Łódź."
13,"Aakasha Ganga"," Aakasha Ganga is a 1999 Malayalam horror film by Vinayan starring Divya Unni and Mukesh & Produced by Aakash Films."
11,"Miscanthus giganteus"," Miscanthus × giganteus is a large perennial grass hybrid of Miscanthus sinensis and Miscanthus sacchariflorus. This full sun plant grows 8–12 feet tall each year and is best suited for hardiness Zones 5 - 9."
4,"George Biagi"," George Fabio Biagi (born 4 October 1985 in Irvine Scotland) is an Italian/Scottish rugby union player who plays club rugby for Bristol. He was born in Scotland to Scots Father and an Italian Mother and later returned to Italy to study. He has stated he has equal allegiance to both countries.George started playing rugby at the age of 13 at Fettes College Edinburgh. He attended Bocconi University in Milan and started playing with Grande Milano the following year he moved to Amatori Milano."
3,"Guðbergur Bergsson"," Guðbergur Bergsson is an Icelandic writer born in Grindavík on 16 October 1932. He went to the University of Iceland for his Teaching degree and then went for further study in literature at the University of Barcelona. He is one of the leading translators of Spanish works in Iceland.His first book came out in 1961. He has had twenty books in all including poetry and children's literature. He has won the Icelandic Literary Prize twice."
10,"Caecum atlantidis"," Caecum atlantidis is a species of minute sea snail a marine gastropod mollusk or micromollusk in the family Caecidae."
6,"Lockheed Martin Desert Hawk"," The Desert Hawk is a small unmanned aerial vehicle (UAV) used for base perimeter protection.It was designed by Lockheed Martin's Skunk Works for the Air Force FPASS (Force Protection Airborne Surveillance System) Program on a quick-reaction contract issued late in the winter of 2002 with the first system delivered in the early summer. It was designed quickly because the program leveraged technology and design studies developed for the MicroStar MAVs."
5,"John Black (U.S. Senator)"," John Black (died August 29 1854) was a politician from the U.S. state of Mississippi most notably serving in the United States Senate as a Whig from 1832 to 1838."
12,"Dark Wood"," Dark Wood is a solo album by cellist David Darling recorded in 1993 and released on the ECM label. The album is Darling's third solo release following Journal October (1979) and Cello (1992)"
12,"State of Lunacy"," State of Lunacy is the debut album by the British hip hop group Rhyme Asylum released in 2008. It includes guest appearances from Diabolic Copywrite and Reain."
13,"Ed's Next Move"," Ed's Next Move is a 1996 American romantic comedy film written and directed by John C. Walsh. It stars Matt Ross and Callie Thorne. A micro-budget romantic comedy about a transplanted Midwesterner adapting to life in New York's East Village the film appeared at the 1996 Sundance Film Festival where it received critical praise and was picked up by Orion Classics for theatrical release."
5,"Paul Tourigny"," Paul Tourigny (November 2 1852 – January 31 1926) was a Canadian politician in the province of Quebec.Born in Saint-Christophe-d'Arthabaska Lower Canada the son of Landry Tourigny and Lucie Poirier Tourigny was mayor of Victoriaville from 1892 to 1898 and again from 1900 to 1910. He was acclaimed to the Legislative Assembly of Quebec for the riding of Arthabaska in 1900. A Liberal He was acclaimed again in 1904 re-elected in 1908 and in 1912. He did not run in the 1916 election."
5,"Heather Bishoff"," Heather Bishoff is a Democratic member of the Ohio House of Representatives for the 20th district. She was elected in 2012 defeating Republican Nathan Burd. Previously she defeated Marco Miller to win the Democratic primary. Bishoff has served on the Gahanna-Lincoln Board of Education has founded a financial company with her husband and is a veteran of the US Army."
5,"Jean-Eudes Dubé"," Jean-Eudes Dubé PC (born November 6 1926) is a former Canadian politician.Dubé first ran for a seat in the Canadian House of Commons as a Liberal in a 1961 by-election but was defeated in the New Brunswick riding of Restigouche—Madawaska. He was elected from the same riding in the 1962 general election and was subsequently re-elected on five occasions."
8,"Rawhide Hills"," The Rawhide Hills are a mountain range in Mineral County Nevada."
4,"Gilbert Glaus"," Gilbert Glaus (born 3 December 1955 in Thun Canton of Bern) is a retired Swiss professional road bicycle racer. In 1978 Glaus became amateur world champion and he became a professional cyclist in 1982. In 1983 Glaus won a stage in the 1983 Tour de France but in the 1984 Tour de France he was the Lanterne rouge (the last finishing cyclist)."
12,"What's the Word"," What's the Word is the second studio album by the Austin Texas-based Blues-rock bandThe Fabulous Thunderbirds released in 1980. Like its predecessor the album initially sold poorly but is now regarded as a successful white blues recording. The 2000 CD reissue on Benchmark Records contains three bonus tracks two of which were recorded live at Club Koda Austin Texas."
4,"David Egerton"," David Egerton is a former a rugby union international who represented England from 1988 to 1990."
5,"Dansranbilegiin Dogsom"," Dansranbilegiin Dogsom (Mongolian: Дансранбилэгийн Догсом 1884 - July 27 1941) was a prominent Mongolian revolutionary leader and post-Revolution political figure in Mongolian People's Republic. He served as Chairman of the Presidium of the State Little Khural (titular head of state) of the Mongolian People's Republic from 1936 until he was purged in 1939."
13,"Age of the Dragons"," Age of the Dragons is a 2011 fantasy film starring Danny Glover and Vinnie Jones directed by Ryan Little. A fantasy-themed reimagining of Herman Melville's classic novel Moby Dick it was released in the United Kingdom on March 4 2011."
3,"Kem Nunn"," Kem Nunn (born 1948) is an American fiction novelist surfer magazine and television writer from California. His novels have been described as surf-noir for their dark themes political overtones and surf settings. He is the author of five novels including his seminal surf novel Tapping the Source.He has collaborated with producer David Milch on the HBO Western drama series Deadwood."
9,"Mesciler Bolu"," Mesciler is a village in the District of Bolu Bolu Province Turkey. As of 2010 it had a population of 806 people."
9,"Jarreh-ye Olya"," Jarreh-ye Olya (Persian: جره عليا‎ also Romanized as Jarreh-ye ‘Olyā; also known as Jarrah-e Bālā and Jarreh-ye Bālā) is a village in Vahdatiyeh Rural District Sadabad District Dashtestan County Bushehr Province Iran. At the 2006 census its population was 28 in 8 families."
4,"Larry Corcoran"," Lawrence J. Corcoran (August 10 1859 – October 14 1891) was an American pitcher in Major League Baseball. He was born in Brooklyn New York.Corcoran debuted in 1880 winning 43 games and leading the Chicago team to the National League championship. Cap Anson alternated him with pitcher Fred Goldsmith giving Chicago the first true pitching rotation in professional baseball.In 1882 Corcoran became the first pitcher to throw two no-hitters in a career."
9,"Nowy Mikielnik"," Nowy Mikielnik [ˈnɔvɨ miˈkʲɛlnik] (German: Neu Mickelnick) is a village in the administrative district of Gmina Kętrzyn within Kętrzyn County Warmian-Masurian Voivodeship in northern Poland.Before 1945 the area was part of Germany (East Prussia)."
8,"Phou Khe"," Phu Khe (French: Phou Khe Thai: ภูเข้) is a mountain in Southeast Asia part of the Luang Prabang Range (ทิวเขาหลวงพระบาง).It is located at the eastern end of the Thai highlands on the international border between Laos and Thailand. With a height of 2079 metres and a prominence of 1646 metres Phu Khe is one of the ultra prominent peaks of Southeast Asia."
8,"Renqingxiubu Lake"," Renqingxiubu  or Renqingxiubucuo (Chinese: 仁青休布错; pinyin: Rénqīng Xiūbù Cuò) also known as Rinchen Shubtso (Tibetan: རིན་ཆེན་ཤུབས་མཚོ་ Wylie: rin chen shubs mtsho ZYPY: Rinchen Shuptso) is a salt lake in Zhongba County in the Shigatse Prefecture of the Tibet Autonomous Region of China. It is located about 45 kilometres northwest of Taruo Lake and southeast of Ang Laren Lake.It is 21.5 km long and 16.4 km wide and has an area of 187.1 square km."
11,"Rhododendron oreotrephes"," Rhododendron oreotrephes (山育杜鹃 shan yu du juan) is rhododendron species native to Burma and south-west China collected in Sichuan in 1904 by Dr. Ernest Henry Wilson. It is an upright shrub growing to 4 metres (13 ft) in height with oblong often bluish leaves up to 6 centimetres (2.4 in) in length. Its flowers are pink to lavender."
